id	primary_name	subordinate_name_1	subordinate_name_2	number	dates	qualifier	source_id	rules_id	sort_name	authority_id
6881	United States	Congress	NULL	NULL	NULL	NULL	237	NULL	United States. Congress	n79006865
6882	United States	Congress	House	NULL	NULL	NULL	237	NULL	United States. Congress. House	n79107874
6883	United States	Congress	House. Committee on Un-American Activities	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on Un-American Activities	n80061062
6884	United States	Congress	House. Committee on the Judiciary	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on the Judiciary	n79036854
6886	United States	Congress	House. Special Committee on Un-American Activities	NULL	1938-1944	NULL	237	NULL	United States. Congress. House. Special Committee on Un-American Activities (1938-1944)	n80061064
6887	United States	Congress	House. Committee on Armed Services	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on Armed Services	n81038423
6888	United States	Congress	House. Committee on Foreign Affairs	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on Foreign Affairs	n79060504
6889	United States	Congress	House. Committee on Foreign Affairs. Subcommittee on Inter-American Affairs	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on Foreign Affairs. Subcommittee on Inter-American Affairs	n80129575
6891	United States	Congress	Senate	NULL	NULL	NULL	237	NULL	United States. Congress. Senate	n79022161
6893	United States	Department of Agriculture	Economic Research Service	NULL	NULL	NULL	237	NULL	United States. Department of Agriculture. Economic Research Service	n79086751
6894	United States	Department of Commerce	NULL	NULL	NULL	NULL	237	NULL	United States. Department of Commerce	n79071034
6895	United States	Department of Defense	NULL	NULL	NULL	NULL	237	NULL	United States. Department of Defense	n79021946
6900	University of the West Indies (Mona, Jamaica)	Department of Education	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of Education	n81126038
6902	University of the West Indies (Mona, Jamaica)	Department of English	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of English	n91018718
6905	University of the West Indies (Mona, Jamaica)	Department of Extra-mural Studies	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of Extra-mural Studies	n82161771
6907	University of the West Indies (Mona, Jamaica)	Department of Government	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of Government	n87865839
6908	University of the West Indies (Mona, Jamaica)	Department of Management Studies	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of Management Studies	n85099102
6909	University of the West Indies (Mona, Jamaica)	Department of Social and Preventive Medicine	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Department of Social and Preventive Medicine	n84014973
6911	University of the West Indies (Mona, Jamaica)	Trade Union Education Institute	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Trade Union Education Institute	no95018987
6913	University of the West Indies (Saint Augustine, Trinidad and Tobago)	Institute of International Relations	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Saint Augustine, Trinidad and Tobago). Institute of International Relations	n50056299
6914	University of the West Indies (Saint Augustine, Trinidad and Tobago)	NULL	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Saint Augustine, Trinidad and Tobago)	n50056298
6917	University of the West Indies (Saint Augustine, Trinidad and Tobago)	Department of Sociology	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Saint Augustine, Trinidad and Tobago). Department of Sociology	n82058173
6918	University of the West Indies (Saint Augustine, Trinidad and Tobago)	Extra-Mural Studies Unit	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Saint Augustine, Trinidad and Tobago). Extra-Mural Studies Unit	n81110746
6920	University of the West Indies (Saint Augustine, Trinidad and Tobago)	Alma Jordan Library	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Saint Augustine, Trinidad and Tobago). Alma Jordan Library	n50056301
6925	University of Missouri--Kansas City	School of Law	NULL	NULL	NULL	NULL	237	NULL	University of Missouri--Kansas City. School of Law	n81099082
6926	Arizona State Museum	NULL	NULL	NULL	NULL	NULL	237	NULL	Arizona State Museum	n79094587
6929	United Workers' Association (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	United Workers' Association (New York, N.Y.)	nr92027535
6930	United States	Commission on Wartime Relocation and Internment of Civilians	NULL	NULL	NULL	NULL	237	NULL	United States. Commission on Wartime Relocation and Internment of Civilians	n80112359
6931	Federal Art Project	NULL	NULL	NULL	NULL	NULL	237	NULL	Federal Art Project	n50001014
6932	United States	Work Projects Administration of New York State	NULL	NULL	NULL	NULL	237	NULL	United States. Work Projects Administration of New York State	n50068763
6933	United States	War Department	NULL	NULL	NULL	NULL	237	NULL	United States. War Department	n79084108
6934	United States	War Department	Committee on Education and Special Training	NULL	NULL	NULL	237	NULL	United States. War Department. Committee on Education and Special Training	no94037466
6936	United States	Department of Health and Human Services	NULL	NULL	NULL	NULL	237	NULL	United States. Department of Health and Human Services	n80102594
6937	United States	Department of Health, Education, and Welfare	Review Panel on New Drug Regulation	NULL	NULL	NULL	237	NULL	United States. Department of Health, Education, and Welfare. Review Panel on New Drug Regulation	n50061605
6938	United States	Department of Justice	NULL	NULL	NULL	NULL	237	NULL	United States. Department of Justice	n79038419
6939	United States	Department of Justice	Antitrust Division	NULL	NULL	NULL	237	NULL	United States. Department of Justice. Antitrust Division	n79145619
6940	United States	Department of State	NULL	NULL	NULL	NULL	237	NULL	United States. Department of State	n80126198
6942	United States	Department of the Interior	NULL	NULL	NULL	NULL	237	NULL	United States. Department of the Interior	n80126051
6943	United States	Department of the Army	NULL	NULL	NULL	NULL	237	NULL	United States. Department of the Army	n79071257
6944	United States	Department of State	International Information Administration	NULL	NULL	NULL	237	NULL	United States. Department of State. International Information Administration	n50063369
6945	United States	Department of State	Bureau of Western Hemisphere Affairs	NULL	NULL	NULL	237	NULL	United States. Department of State. Bureau of Western Hemisphere Affairs	no00043271
6946	United States	Department of State	Bureau of Public Affairs	NULL	NULL	NULL	237	NULL	United States. Department of State. Bureau of Public Affairs	n79082361
6947	United States	Department of State	Bureau of Intelligence and Research	NULL	NULL	NULL	237	NULL	United States. Department of State. Bureau of Intelligence and Research	n80148701
6948	Bahamas	Department of Statistics	NULL	NULL	NULL	NULL	237	NULL	Bahamas. Department of Statistics	n80125529
6949	Bahamas	Ministry of Agriculture and Fisheries	NULL	NULL	NULL	NULL	237	NULL	Bahamas. Ministry of Agriculture and Fisheries	n88126350
6951	First National City Bank of New York	NULL	NULL	NULL	NULL	NULL	237	NULL	First National City Bank of New York	n80030672
6952	Palestinian Boycott Divestment and Sanctions National Committee	NULL	NULL	NULL	NULL	NULL	237	NULL	Palestinian Boycott Divestment and Sanctions National Committee	nb2012017976
6954	People's United Party (Belize)	NULL	NULL	NULL	NULL	NULL	237	NULL	People's United Party (Belize)	n87875990
6957	Franklin and Eleanor Roosevelt Institute	NULL	NULL	NULL	NULL	NULL	237	NULL	Franklin and Eleanor Roosevelt Institute	n88120525
6959	Petroleum Corporation of Jamaica	Economics and Planning Division	NULL	NULL	NULL	NULL	237	NULL	Petroleum Corporation of Jamaica. Economics and Planning Division	n84032056
6968	Granary Books (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Granary Books (Firm)	no89000033
6971	Grenada	Medical Department	NULL	NULL	NULL	NULL	237	NULL	Grenada. Medical Department	n2006183769
6972	Grenada	Ministry of Agriculture, Tourism, Forestry, and Fisheries	NULL	NULL	NULL	NULL	237	NULL	Grenada. Ministry of Agriculture, Tourism, Forestry, and Fisheries	n83178621
6979	Grenada	Statistical Department	NULL	NULL	NULL	NULL	237	NULL	Grenada. Statistical Department	no90014592
6980	Progressive Librarians Guild	NULL	NULL	NULL	NULL	NULL	237	NULL	Progressive Librarians Guild	nr91002109
6981	Public Art Fund (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Public Art Fund (New York, N.Y.)	n84230279
6982	Puerto Rico Urban Renewal and Housing Corporation	NULL	NULL	NULL	NULL	NULL	237	NULL	Puerto Rico Urban Renewal and Housing Corporation	n79091774
6983	Barbados Light & Power Co.	NULL	NULL	NULL	NULL	NULL	237	NULL	Barbados Light & Power Co.	no2010186068
6985	Barbados	Department of Inland Revenue	NULL	NULL	NULL	NULL	237	NULL	Barbados. Department of Inland Revenue	no94023015
6986	Barbados	Department of Science and Agriculture	NULL	NULL	NULL	NULL	237	NULL	Barbados. Department of Science and Agriculture	no92006078
6988	Bausch & Lomb Optical Company	NULL	NULL	NULL	NULL	NULL	237	NULL	Bausch & Lomb Optical Company	n82116974
6993	Benerman & Wilson	NULL	NULL	NULL	NULL	NULL	237	NULL	Benerman & Wilson	nr99030023
6994	Berkeley/Oakland Women's Union	NULL	NULL	NULL	NULL	NULL	237	NULL	Berkeley/Oakland Women's Union	no2009162352
6995	Bermuda Islands	Department of Youth, Sport & Recreation	NULL	NULL	NULL	NULL	237	NULL	Bermuda Islands. Department of Youth, Sport & Recreation	n87913581
6996	Bermuda Islands	Finance Ministry	Statistical Department	NULL	NULL	NULL	237	NULL	Bermuda Islands. Finance Ministry. Statistical Department	n84239592
6997	Bermuda Islands	Ministry of Government & Commercial Services	Statistical Department	NULL	NULL	NULL	237	NULL	Bermuda Islands. Ministry of Government & Commercial Services. Statistical Department	n85141797
6998	Bustamante Institute of Public and International Affairs	NULL	NULL	NULL	NULL	NULL	237	NULL	Bustamante Institute of Public and International Affairs	n85328982
6999	Business Monitor International	NULL	NULL	NULL	NULL	NULL	237	NULL	Business Monitor International	no95056388
7000	Black Panther Party	NULL	NULL	NULL	NULL	NULL	237	NULL	Black Panther Party	n80095585
7002	New York Daily News (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	New York Daily News (Firm)	no2013035396
7004	Deep Dish TV Network	NULL	NULL	NULL	NULL	NULL	237	NULL	Deep Dish TV Network	no2001077218
7006	Democratic Socialists of America	Feminist Commission	NULL	NULL	NULL	NULL	237	NULL	Democratic Socialists of America. Feminist Commission	n88629123
7007	British Guiana	Education Department	NULL	NULL	NULL	NULL	237	NULL	British Guiana. Education Department	no98122181
7008	British Honduras	Forest Department	NULL	NULL	NULL	NULL	237	NULL	British Honduras. Forest Department	n89624277
7009	British Honduras	Lands and Survey Department	NULL	NULL	NULL	NULL	237	NULL	British Honduras. Lands and Survey Department	n50067893
7010	British Honduras	Medical Department	NULL	NULL	NULL	NULL	237	NULL	British Honduras. Medical Department	no96031277
7013	British Virgin Islands	Chief Minister's Office	NULL	NULL	NULL	NULL	237	NULL	British Virgin Islands. Chief Minister's Office	no92003698
7019	E. & H.T. Anthony (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	E. & H.T. Anthony (Firm)	n79021575
7020	Eastern Air Lines	NULL	NULL	NULL	NULL	NULL	237	NULL	Eastern Air Lines	n79114181
7024	Caribbean/Central American Action (Organization)	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean/Central American Action (Organization)	n81148629
7025	Dominica	Department of Social Development	NULL	NULL	NULL	NULL	237	NULL	Dominica. Department of Social Development	no2004037179
7026	Cayman Islands Government Information Service	NULL	NULL	NULL	NULL	NULL	237	NULL	Cayman Islands Government Information Service	n80060150
7027	Cayman Islands	Education Department	NULL	NULL	NULL	NULL	237	NULL	Cayman Islands. Education Department	n50038628
7029	Doubleday & Company, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Doubleday & Company, Inc.	n79107731
7030	DRUM (Organization)	NULL	NULL	NULL	NULL	NULL	237	NULL	DRUM (Organization)	no2009034653
7035	Exposition universelle	NULL	NULL	NULL	NULL	1900 : Paris, France	237	NULL	Exposition universelle (1900 : Paris, France)	n50054651
7037	Hecate (Musical group)	NULL	NULL	NULL	NULL	NULL	237	NULL	Hecate (Musical group)	no2002039923
7038	Hotel Employees & Restaurant Employees International Union	NULL	NULL	NULL	NULL	NULL	237	NULL	Hotel Employees & Restaurant Employees International Union	n82227700
7041	Labour Party (Great Britain)	NULL	NULL	NULL	NULL	NULL	237	NULL	Labour Party (Great Britain)	n79018534
7042	Howard Johnson (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Howard Johnson (Firm)	n50029056
7044	HuffingtonPost.com, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	HuffingtonPost.com, Inc.	no2008161215
7046	Mack Trucks, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Mack Trucks, Inc.	n80028627
7047	P.F. Collier, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	P.F. Collier, Inc.	n80079869
7050	Columbia University	Institute of Latin American Studies	NULL	NULL	NULL	NULL	237	NULL	Columbia University. Institute of Latin American Studies	no2003049836
7051	Manufacturers Hanover Trust Company	NULL	NULL	NULL	NULL	NULL	237	NULL	Manufacturers Hanover Trust Company	n80051400
7054	Marvel Comics Group	NULL	NULL	NULL	NULL	NULL	237	NULL	Marvel Comics Group	n80005697
7058	Marxists Internet Archive (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Marxists Internet Archive (Firm)	no2006061007
7061	Massachusetts Commission Against Discrimination	NULL	NULL	NULL	NULL	NULL	237	NULL	Massachusetts Commission Against Discrimination	n79147969
7062	Masses & Mainstream	NULL	NULL	NULL	NULL	NULL	237	NULL	Masses & Mainstream	no2014094308
7065	Maurice Bishop Patriotic Movement	NULL	NULL	NULL	NULL	NULL	237	NULL	Maurice Bishop Patriotic Movement	n89637723
7068	Meals on Wheels Association of America	NULL	NULL	NULL	NULL	NULL	237	NULL	Meals on Wheels Association of America	no2013030609
7069	Mediamatters.org	NULL	NULL	NULL	NULL	NULL	237	NULL	Mediamatters.org	no2005004505
7070	Mendelssohn Glee Club (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Mendelssohn Glee Club (New York, N.Y.)	n2013040704
7071	Meretz USA	NULL	NULL	NULL	NULL	NULL	237	NULL	Meretz USA	no2002098396
7073	Metropolitan Museum of Art (New York, N.Y.)	American Wing	NULL	NULL	NULL	NULL	237	NULL	Metropolitan Museum of Art (New York, N.Y.). American Wing	n80051415
7075	Crimes of War Project	NULL	NULL	NULL	NULL	NULL	237	NULL	Crimes of War Project	n2007085363
7076	Minnesota	Governor (1931-1936 : Olson)	NULL	NULL	NULL	NULL	237	NULL	Minnesota. Governor (1931-1936 : Olson)	n81112117
7077	National Committee to Reopen the Rosenberg Case	NULL	NULL	NULL	NULL	NULL	237	NULL	National Committee to Reopen the Rosenberg Case	n2005171195
7078	National Conference of Black Lawyers (U.S.)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Conference of Black Lawyers (U.S.)	n82029622
7082	Montserrat	Public Library	NULL	NULL	NULL	NULL	237	NULL	Montserrat. Public Library	n78003358
7083	Montserrat	Land Survey & Town Planning Department	NULL	NULL	NULL	NULL	237	NULL	Montserrat. Land Survey & Town Planning Department	n87913597
7084	Morning Freiheit Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Morning Freiheit Association	no99076281
7088	Museo del Barrio (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Museo del Barrio (New York, N.Y.)	n81042527
7089	Saint Vincent and the Grenadines	Department of Tourism	NULL	NULL	NULL	NULL	237	NULL	Saint Vincent and the Grenadines. Department of Tourism	n84099403
7090	Saint Vincent and the Grenadines	Statistical Office	NULL	NULL	NULL	NULL	237	NULL	Saint Vincent and the Grenadines. Statistical Office	no90015890
7091	Schenley Distillers Corporation	NULL	NULL	NULL	NULL	NULL	237	NULL	Schenley Distillers Corporation	no2013030495
7094	National Joint Action Committee (Trinidad and Tobago)	Ministry of Communications and Information	NULL	NULL	NULL	NULL	237	NULL	National Joint Action Committee (Trinidad and Tobago). Ministry of Communications and Information	n84160546
7097	National Nurses United	NULL	NULL	NULL	NULL	NULL	237	NULL	National Nurses United	n2011183209
7100	National Peoples Action	NULL	NULL	NULL	NULL	NULL	237	NULL	National Peoples Action	no2009062882
7103	National Security Archive (U.S.)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Security Archive (U.S.)	n87933432
